2026-02-26 14:33:52,908 - INFO - === 绘画大师规划对比工具（字段独立校验版）启动 ===
2026-02-26 14:33:53,085 - INFO - 成功加载飞书表格
2026-02-26 14:33:54,558 - INFO - CaseID:1 - 整体结果: FAILED | 详情: name不匹配：预期[aipainting]，实际[]; category不匹配：一方为空 - 预期[其他]，实际[]
2026-02-26 14:34:06,307 - INFO - CaseID:29 - 整体结果: PASS | 详情: 所有字段校验通过
2026-02-26 14:34:07,043 - INFO - CaseID:30 - 整体结果: PASS | 详情: 所有字段校验通过
2026-02-26 14:34:07,044 - INFO - CaseID:31 - 整体结果: PASS | 详情: 所有字段校验通过
2026-02-26 14:34:08,551 - INFO - CaseID:32 - 整体结果: PASS | 详情: 所有字段校验通过
2026-02-26 14:34:08,552 - INFO - CaseID:33 - 整体结果: PASS | 详情: 所有字段校验通过
2026-02-26 14:34:09,212 - INFO - CaseID:34 - 整体结果: PASS | 详情: 所有字段校验通过
2026-02-26 14:34:09,213 - INFO - CaseID:35 - 整体结果: PASS | 详情: 所有字段校验通过
2026-02-26 14:34:10,197 - INFO - CaseID:36 - 整体结果: PASS | 详情: 所有字段校验通过
2026-02-26 14:34:10,197 - INFO - CaseID:37 - 整体结果: PASS | 详情: 所有字段校验通过
2026-02-26 14:34:11,447 - INFO - CaseID:38 - 整体结果: PASS | 详情: 所有字段校验通过
2026-02-26 14:34:11,447 - INFO - CaseID:39 - 整体结果: FAILED | 详情: name不匹配：预期[aipainting]，实际[]; category不匹配：一方为空 - 预期[其他]，实际[]
2026-02-26 14:34:12,434 - INFO - CaseID:40 - 整体结果: PASS | 详情: 所有字段校验通过
2026-02-26 14:34:12,435 - INFO - CaseID:41 - 整体结果: PASS | 详情: 所有字段校验通过
2026-02-26 14:34:13,723 - INFO - CaseID:42 - 整体结果: PASS | 详情: 所有字段校验通过
2026-02-26 14:34:13,724 - INFO - CaseID:43 - 整体结果: PASS | 详情: 所有字段校验通过
2026-02-26 14:34:14,397 - INFO - CaseID:44 - 整体结果: PASS | 详情: 所有字段校验通过
2026-02-26 14:34:14,398 - INFO - CaseID:45 - 整体结果: PASS | 详情: 所有字段校验通过
2026-02-26 14:34:15,395 - INFO - CaseID:46 - 整体结果: PASS | 详情: 所有字段校验通过
2026-02-26 14:34:15,395 - INFO - CaseID:47 - 整体结果: PASS | 详情: 所有字段校验通过
2026-02-26 14:34:16,288 - INFO - CaseID:48 - 整体结果: PASS | 详情: 所有字段校验通过
2026-02-26 14:34:16,289 - INFO - CaseID:49 - 整体结果: FAILED | 详情: name不匹配：预期[aipainting]，实际[]; category不匹配：一方为空 - 预期[其他]，实际[]
2026-02-26 14:34:17,184 - INFO - CaseID:50 - 整体结果: PASS | 详情: 所有字段校验通过
2026-02-26 14:34:17,184 - INFO - CaseID:51 - 整体结果: PASS | 详情: 所有字段校验通过
2026-02-26 14:34:18,499 - INFO - CaseID:52 - 整体结果: PASS | 详情: 所有字段校验通过
2026-02-26 14:34:18,500 - INFO - CaseID:53 - 整体结果: PASS | 详情: 所有字段校验通过
2026-02-26 14:34:20,060 - INFO - CaseID:54 - 整体结果: PASS | 详情: 所有字段校验通过
2026-02-26 14:34:20,062 - INFO - CaseID:55 - 整体结果: PASS | 详情: 所有字段校验通过
2026-02-26 14:34:21,070 - INFO - CaseID:56 - 整体结果: PASS | 详情: 所有字段校验通过
2026-02-26 14:34:21,071 - INFO - CaseID:57 - 整体结果: PASS | 详情: 所有字段校验通过
2026-02-26 14:34:21,871 - INFO - CaseID:58 - 整体结果: PASS | 详情: 所有字段校验通过
2026-02-26 14:34:21,871 - INFO - CaseID:59 - 整体结果: PASS | 详情: 所有字段校验通过
2026-02-26 14:34:22,797 - INFO - CaseID:60 - 整体结果: PASS | 详情: 所有字段校验通过
2026-02-26 14:34:22,798 - INFO - CaseID:61 - 整体结果: PASS | 详情: 所有字段校验通过
2026-02-26 14:34:23,596 - INFO - CaseID:62 - 整体结果: PASS | 详情: 所有字段校验通过
2026-02-26 14:34:23,596 - INFO - CaseID:63 - 整体结果: PASS | 详情: 所有字段校验通过
2026-02-26 14:34:23,596 - INFO - CaseID:64 - 整体结果: FAILED | 详情: name不匹配：预期[aipainting]，实际[]; category不匹配：一方为空 - 预期[其他]，实际[]
2026-02-26 14:34:23,596 - INFO - CaseID:65 - 整体结果: PASS | 详情: 所有字段校验通过
2026-02-26 14:34:24,641 - INFO - CaseID:66 - 整体结果: PASS | 详情: 所有字段校验通过
2026-02-26 14:34:24,641 - INFO - CaseID:67 - 整体结果: PASS | 详情: 所有字段校验通过
2026-02-26 14:34:25,612 - INFO - CaseID:68 - 整体结果: PASS | 详情: 所有字段校验通过
2026-02-26 14:34:25,612 - INFO - CaseID:69 - 整体结果: PASS | 详情: 所有字段校验通过
2026-02-26 14:34:26,791 - INFO - CaseID:70 - 整体结果: PASS | 详情: 所有字段校验通过
2026-02-26 14:34:26,792 - INFO - CaseID:71 - 整体结果: PASS | 详情: 所有字段校验通过
2026-02-26 14:34:28,169 - INFO - CaseID:72 - 整体结果: PASS | 详情: 所有字段校验通过
2026-02-26 14:34:28,170 - INFO - CaseID:73 - 整体结果: PASS | 详情: 所有字段校验通过
2026-02-26 14:34:28,984 - INFO - CaseID:74 - 整体结果: PASS | 详情: 所有字段校验通过
2026-02-26 14:34:28,985 - INFO - CaseID:75 - 整体结果: PASS | 详情: 所有字段校验通过
2026-02-26 14:34:30,473 - INFO - CaseID:76 - 整体结果: PASS | 详情: 所有字段校验通过
2026-02-26 14:34:30,473 - INFO - CaseID:77 - 整体结果: PASS | 详情: 所有字段校验通过
2026-02-26 14:34:31,530 - INFO - CaseID:78 - 整体结果: PASS | 详情: 所有字段校验通过
2026-02-26 14:34:31,530 - INFO - CaseID:79 - 整体结果: PASS | 详情: 所有字段校验通过
2026-02-26 14:34:32,724 - INFO - CaseID:80 - 整体结果: PASS | 详情: 所有字段校验通过
2026-02-26 14:34:32,724 - INFO - CaseID:81 - 整体结果: PASS | 详情: 所有字段校验通过
2026-02-26 14:34:33,633 - INFO - CaseID:82 - 整体结果: PASS | 详情: 所有字段校验通过
2026-02-26 14:34:33,633 - INFO - CaseID:83 - 整体结果: PASS | 详情: 所有字段校验通过
2026-02-26 14:34:34,957 - INFO - CaseID:84 - 整体结果: PASS | 详情: 所有字段校验通过
2026-02-26 14:34:34,958 - INFO - CaseID:85 - 整体结果: PASS | 详情: 所有字段校验通过
2026-02-26 14:34:35,854 - INFO - CaseID:86 - 整体结果: PASS | 详情: 所有字段校验通过
2026-02-26 14:34:35,855 - INFO - CaseID:87 - 整体结果: PASS | 详情: 所有字段校验通过
2026-02-26 14:34:36,640 - INFO - CaseID:88 - 整体结果: PASS | 详情: 所有字段校验通过
2026-02-26 14:34:36,641 - INFO - CaseID:89 - 整体结果: PASS | 详情: 所有字段校验通过
2026-02-26 14:34:37,564 - INFO - CaseID:90 - 整体结果: PASS | 详情: 所有字段校验通过
2026-02-26 14:34:37,565 - INFO - CaseID:91 - 整体结果: PASS | 详情: 所有字段校验通过
2026-02-26 14:34:37,565 - INFO - CaseID:92 - 整体结果: FAILED | 详情: name不匹配：预期[aipainting]，实际[]; category不匹配：一方为空 - 预期[自然风景&植物]，实际[]; style不匹配：预期[写实]，实际[]
2026-02-26 14:34:37,566 - INFO - CaseID:93 - 整体结果: PASS | 详情: 所有字段校验通过
2026-02-26 14:34:37,566 - INFO - CaseID:94 - 整体结果: FAILED | 详情: name不匹配：预期[aipainting]，实际[]; category不匹配：一方为空 - 预期[人物]，实际[]; style不匹配：预期[油画]，实际[]
2026-02-26 14:34:37,566 - INFO - CaseID:95 - 整体结果: PASS | 详情: 所有字段校验通过
2026-02-26 14:34:38,667 - INFO - CaseID:96 - 整体结果: PASS | 详情: 所有字段校验通过
2026-02-26 14:34:38,668 - INFO - CaseID:97 - 整体结果: PASS | 详情: 所有字段校验通过
2026-02-26 14:34:39,564 - INFO - CaseID:98 - 整体结果: PASS | 详情: 所有字段校验通过
2026-02-26 14:34:39,565 - INFO - CaseID:99 - 整体结果: PASS | 详情: 所有字段校验通过
2026-02-26 14:34:40,511 - INFO - CaseID:100 - 整体结果: PASS | 详情: 所有字段校验通过
2026-02-26 14:34:40,511 - INFO - CaseID:101 - 整体结果: PASS | 详情: 所有字段校验通过
2026-02-26 14:34:41,736 - INFO - CaseID:102 - 整体结果: PASS | 详情: 所有字段校验通过
2026-02-26 14:34:41,737 - INFO - CaseID:103 - 整体结果: PASS | 详情: 所有字段校验通过
2026-02-26 14:34:42,612 - INFO - CaseID:104 - 整体结果: PASS | 详情: 所有字段校验通过
2026-02-26 14:34:43,493 - INFO - CaseID:105 - 整体结果: PASS | 详情: 所有字段校验通过
2026-02-26 14:34:43,494 - INFO - CaseID:106 - 整体结果: PASS | 详情: 所有字段校验通过
2026-02-26 14:34:44,465 - INFO - CaseID:107 - 整体结果: PASS | 详情: 所有字段校验通过
2026-02-26 14:34:45,202 - INFO - CaseID:108 - 整体结果: PASS | 详情: 所有字段校验通过
2026-02-26 14:34:45,203 - INFO - CaseID:109 - 整体结果: PASS | 详情: 所有字段校验通过
2026-02-26 14:34:46,136 - INFO - CaseID:110 - 整体结果: PASS | 详情: 所有字段校验通过
2026-02-26 14:34:48,293 - INFO - CaseID:111 - 整体结果: PASS | 详情: 所有字段校验通过
2026-02-26 14:34:48,294 - INFO - CaseID:112 - 整体结果: PASS | 详情: 所有字段校验通过
2026-02-26 14:34:49,302 - INFO - CaseID:113 - 整体结果: PASS | 详情: 所有字段校验通过
2026-02-26 14:34:50,181 - INFO - CaseID:114 - 整体结果: PASS | 详情: 所有字段校验通过
2026-02-26 14:34:50,182 - INFO - CaseID:115 - 整体结果: PASS | 详情: 所有字段校验通过
2026-02-26 14:34:51,158 - INFO - CaseID:116 - 整体结果: PASS | 详情: 所有字段校验通过
2026-02-26 14:34:52,668 - INFO - CaseID:117 - 整体结果: PASS | 详情: 所有字段校验通过
2026-02-26 14:34:52,669 - INFO - CaseID:118 - 整体结果: PASS | 详情: 所有字段校验通过
2026-02-26 14:34:53,748 - INFO - CaseID:119 - 整体结果: PASS | 详情: 所有字段校验通过
2026-02-26 14:34:54,736 - INFO - CaseID:120 - 整体结果: PASS | 详情: 所有字段校验通过
2026-02-26 14:34:54,736 - INFO - CaseID:121 - 整体结果: PASS | 详情: 所有字段校验通过
2026-02-26 14:34:55,699 - INFO - CaseID:122 - 整体结果: PASS | 详情: 所有字段校验通过
2026-02-26 14:34:56,689 - INFO - CaseID:123 - 整体结果: FAILED | 详情: keyphrase语义不匹配：预期[一个戴着绿色帽子吐着舌头的蓝色的丑鱼]，实际[一个戴着绿色帽子吐着舌头的丑鱼]
2026-02-26 14:34:56,690 - INFO - CaseID:124 - 整体结果: PASS | 详情: 所有字段校验通过
2026-02-26 14:34:57,529 - INFO - CaseID:125 - 整体结果: PASS | 详情: 所有字段校验通过
2026-02-26 14:34:58,416 - INFO - CaseID:126 - 整体结果: FAILED | 详情: style不匹配：预期[漫画]，实际[]
2026-02-26 14:34:58,417 - INFO - CaseID:127 - 整体结果: PASS | 详情: 所有字段校验通过
2026-02-26 14:34:59,554 - INFO - CaseID:128 - 整体结果: PASS | 详情: 所有字段校验通过
2026-02-26 14:35:00,491 - INFO - CaseID:129 - 整体结果: PASS | 详情: 所有字段校验通过
2026-02-26 14:35:00,492 - INFO - CaseID:130 - 整体结果: PASS | 详情: 所有字段校验通过
2026-02-26 14:35:01,518 - INFO - CaseID:131 - 整体结果: PASS | 详情: 所有字段校验通过
2026-02-26 14:35:02,422 - INFO - CaseID:132 - 整体结果: PASS | 详情: 所有字段校验通过
2026-02-26 14:35:02,422 - INFO - CaseID:133 - 整体结果: PASS | 详情: 所有字段校验通过
2026-02-26 14:35:03,447 - INFO - CaseID:134 - 整体结果: PASS | 详情: 所有字段校验通过
2026-02-26 14:35:05,502 - INFO - CaseID:135 - 整体结果: PASS | 详情: 所有字段校验通过
2026-02-26 14:35:05,502 - INFO - CaseID:136 - 整体结果: PASS | 详情: 所有字段校验通过
2026-02-26 14:35:06,872 - INFO - CaseID:137 - 整体结果: PASS | 详情: 所有字段校验通过
2026-02-26 14:35:06,873 - INFO - CaseID:138 - 整体结果: PASS | 详情: 所有字段校验通过
2026-02-26 14:35:07,951 - INFO - CaseID:139 - 整体结果: PASS | 详情: 所有字段校验通过
2026-02-26 14:35:08,624 - INFO - CaseID:140 - 整体结果: PASS | 详情: 所有字段校验通过
2026-02-26 14:35:08,625 - INFO - CaseID:141 - 整体结果: PASS | 详情: 所有字段校验通过
2026-02-26 14:35:10,037 - INFO - CaseID:142 - 整体结果: PASS | 详情: 所有字段校验通过
2026-02-26 14:35:11,028 - INFO - CaseID:143 - 整体结果: PASS | 详情: 所有字段校验通过
2026-02-26 14:35:11,029 - INFO - CaseID:144 - 整体结果: PASS | 详情: 所有字段校验通过
2026-02-26 14:35:11,936 - INFO - CaseID:145 - 整体结果: FAILED | 详情: style不匹配：预期[漫画]，实际[]
2026-02-26 14:35:12,921 - INFO - CaseID:146 - 整体结果: PASS | 详情: 所有字段校验通过
2026-02-26 14:35:12,922 - INFO - CaseID:147 - 整体结果: FAILED | 详情: name不匹配：预期[aipainting]，实际[]; category不匹配：一方为空 - 预期[其他]，实际[]
2026-02-26 14:35:13,686 - INFO - CaseID:148 - 整体结果: PASS | 详情: 所有字段校验通过
2026-02-26 14:35:13,687 - INFO - CaseID:149 - 整体结果: PASS | 详情: 所有字段校验通过
2026-02-26 14:35:15,239 - INFO - CaseID:150 - 整体结果: PASS | 详情: 所有字段校验通过
2026-02-26 14:35:16,041 - INFO - CaseID:151 - 整体结果: PASS | 详情: 所有字段校验通过
2026-02-26 14:35:16,041 - INFO - CaseID:152 - 整体结果: PASS | 详情: 所有字段校验通过
2026-02-26 14:35:17,112 - INFO - CaseID:153 - 整体结果: PASS | 详情: 所有字段校验通过
2026-02-26 14:35:18,396 - INFO - CaseID:154 - 整体结果: PASS | 详情: 所有字段校验通过
2026-02-26 14:35:18,397 - INFO - CaseID:155 - 整体结果: PASS | 详情: 所有字段校验通过
2026-02-26 14:35:19,314 - INFO - CaseID:156 - 整体结果: PASS | 详情: 所有字段校验通过
2026-02-26 14:35:21,917 - INFO - CaseID:157 - 整体结果: PASS | 详情: 所有字段校验通过
2026-02-26 14:35:21,918 - INFO - CaseID:158 - 整体结果: PASS | 详情: 所有字段校验通过
2026-02-26 14:35:22,643 - INFO - CaseID:159 - 整体结果: PASS | 详情: 所有字段校验通过
2026-02-26 14:35:24,307 - INFO - CaseID:160 - 整体结果: PASS | 详情: 所有字段校验通过
2026-02-26 14:35:24,308 - INFO - CaseID:161 - 整体结果: PASS | 详情: 所有字段校验通过
2026-02-26 14:35:25,066 - INFO - CaseID:162 - 整体结果: PASS | 详情: 所有字段校验通过
2026-02-26 14:35:26,006 - INFO - CaseID:163 - 整体结果: PASS | 详情: 所有字段校验通过
2026-02-26 14:35:26,007 - INFO - CaseID:164 - 整体结果: PASS | 详情: 所有字段校验通过
2026-02-26 14:35:26,997 - INFO - CaseID:165 - 整体结果: PASS | 详情: 所有字段校验通过
2026-02-26 14:35:29,040 - INFO - CaseID:166 - 整体结果: PASS | 详情: 所有字段校验通过
2026-02-26 14:35:29,040 - INFO - CaseID:167 - 整体结果: PASS | 详情: 所有字段校验通过
2026-02-26 14:35:30,068 - INFO - CaseID:168 - 整体结果: PASS | 详情: 所有字段校验通过
2026-02-26 14:35:30,831 - INFO - CaseID:169 - 整体结果: PASS | 详情: 所有字段校验通过
2026-02-26 14:35:30,832 - INFO - CaseID:170 - 整体结果: PASS | 详情: 所有字段校验通过
2026-02-26 14:35:32,276 - INFO - CaseID:171 - 整体结果: PASS | 详情: 所有字段校验通过
2026-02-26 14:35:33,213 - INFO - CaseID:172 - 整体结果: PASS | 详情: 所有字段校验通过
2026-02-26 14:35:33,214 - INFO - CaseID:173 - 整体结果: PASS | 详情: 所有字段校验通过
2026-02-26 14:35:34,154 - INFO - CaseID:174 - 整体结果: PASS | 详情: 所有字段校验通过
2026-02-26 14:35:35,192 - INFO - CaseID:175 - 整体结果: PASS | 详情: 所有字段校验通过
2026-02-26 14:35:35,192 - INFO - CaseID:176 - 整体结果: PASS | 详情: 所有字段校验通过
2026-02-26 14:35:36,354 - INFO - CaseID:177 - 整体结果: PASS | 详情: 所有字段校验通过
2026-02-26 14:35:37,610 - INFO - CaseID:178 - 整体结果: FAILED | 详情: keyphrase语义不匹配：预期[一个人拿着一把剑，站在巨大的建筑废墟中间的的男人]，实际[站在巨大的建筑废墟中间的男人]
2026-02-26 14:35:37,610 - INFO - CaseID:179 - 整体结果: PASS | 详情: 所有字段校验通过
2026-02-26 14:35:38,320 - INFO - CaseID:180 - 整体结果: PASS | 详情: 所有字段校验通过
2026-02-26 14:35:39,391 - INFO - CaseID:181 - 整体结果: PASS | 详情: 所有字段校验通过
2026-02-26 14:35:39,392 - INFO - CaseID:182 - 整体结果: FAILED | 详情: name不匹配：预期[aipainting]，实际[]; category不匹配：一方为空 - 预期[其他]，实际[]
2026-02-26 14:35:40,015 - INFO - CaseID:183 - 整体结果: PASS | 详情: 所有字段校验通过
2026-02-26 14:35:40,948 - INFO - CaseID:184 - 整体结果: PASS | 详情: 所有字段校验通过
2026-02-26 14:35:40,948 - INFO - CaseID:185 - 整体结果: PASS | 详情: 所有字段校验通过
2026-02-26 14:35:41,953 - INFO - CaseID:186 - 整体结果: PASS | 详情: 所有字段校验通过
2026-02-26 14:35:42,971 - INFO - CaseID:187 - 整体结果: PASS | 详情: 所有字段校验通过
2026-02-26 14:35:42,971 - INFO - CaseID:188 - 整体结果: PASS | 详情: 所有字段校验通过
2026-02-26 14:35:44,016 - INFO - CaseID:189 - 整体结果: PASS | 详情: 所有字段校验通过
2026-02-26 14:35:44,815 - INFO - CaseID:190 - 整体结果: PASS | 详情: 所有字段校验通过
2026-02-26 14:35:44,816 - INFO - CaseID:191 - 整体结果: PASS | 详情: 所有字段校验通过
2026-02-26 14:35:45,839 - INFO - CaseID:192 - 整体结果: PASS | 详情: 所有字段校验通过
2026-02-26 14:35:46,601 - INFO - CaseID:193 - 整体结果: PASS | 详情: 所有字段校验通过
2026-02-26 14:35:46,602 - INFO - CaseID:194 - 整体结果: PASS | 详情: 所有字段校验通过
2026-02-26 14:35:47,509 - INFO - CaseID:195 - 整体结果: PASS | 详情: 所有字段校验通过
2026-02-26 14:35:48,437 - INFO - CaseID:196 - 整体结果: PASS | 详情: 所有字段校验通过
2026-02-26 14:35:48,438 - INFO - CaseID:197 - 整体结果: PASS | 详情: 所有字段校验通过
2026-02-26 14:35:49,484 - INFO - CaseID:198 - 整体结果: PASS | 详情: 所有字段校验通过
2026-02-26 14:35:50,394 - INFO - CaseID:199 - 整体结果: PASS | 详情: 所有字段校验通过
2026-02-26 14:35:50,394 - INFO - CaseID:200 - 整体结果: PASS | 详情: 所有字段校验通过
2026-02-26 14:35:51,171 - INFO - CaseID:201 - 整体结果: PASS | 详情: 所有字段校验通过
2026-02-26 14:35:52,185 - INFO - CaseID:202 - 整体结果: PASS | 详情: 所有字段校验通过
2026-02-26 14:35:52,185 - INFO - CaseID:203 - 整体结果: PASS | 详情: 所有字段校验通过
2026-02-26 14:35:52,971 - INFO - CaseID:204 - 整体结果: PASS | 详情: 所有字段校验通过
2026-02-26 14:35:54,070 - INFO - CaseID:205 - 整体结果: PASS | 详情: 所有字段校验通过
2026-02-26 14:35:54,071 - INFO - CaseID:206 - 整体结果: FAILED | 详情: name不匹配：预期[aipainting]，实际[]; category不匹配：一方为空 - 预期[其他]，实际[]
2026-02-26 14:35:55,300 - INFO - CaseID:207 - 整体结果: PASS | 详情: 所有字段校验通过
2026-02-26 14:35:56,543 - INFO - CaseID:208 - 整体结果: FAILED | 详情: keyphrase语义不匹配：预期[一只白色的小兔子，小兔子戴着红色的帽子和黑色的眼镜]，实际[小兔子戴着红色的帽子和黑色的眼镜]
2026-02-26 14:35:56,544 - INFO - CaseID:209 - 整体结果: PASS | 详情: 所有字段校验通过
2026-02-26 14:35:57,718 - INFO - CaseID:210 - 整体结果: PASS | 详情: 所有字段校验通过
2026-02-26 14:35:58,454 - INFO - CaseID:211 - 整体结果: PASS | 详情: 所有字段校验通过
2026-02-26 14:35:58,455 - INFO - CaseID:212 - 整体结果: FAILED | 详情: name不匹配：预期[aipainting]，实际[]; category不匹配：一方为空 - 预期[其他]，实际[]
2026-02-26 14:35:59,497 - INFO - CaseID:213 - 整体结果: PASS | 详情: 所有字段校验通过
2026-02-26 14:36:00,225 - INFO - CaseID:214 - 整体结果: PASS | 详情: 所有字段校验通过
2026-02-26 14:36:00,226 - INFO - CaseID:215 - 整体结果: PASS | 详情: 所有字段校验通过
2026-02-26 14:36:01,152 - INFO - CaseID:216 - 整体结果: PASS | 详情: 所有字段校验通过
2026-02-26 14:36:02,224 - INFO - CaseID:217 - 整体结果: PASS | 详情: 所有字段校验通过
2026-02-26 14:36:02,224 - INFO - CaseID:218 - 整体结果: PASS | 详情: 所有字段校验通过
2026-02-26 14:36:03,247 - INFO - CaseID:219 - 整体结果: PASS | 详情: 所有字段校验通过
2026-02-26 14:36:04,124 - INFO - CaseID:220 - 整体结果: PASS | 详情: 所有字段校验通过
2026-02-26 14:36:04,124 - INFO - CaseID:221 - 整体结果: FAILED | 详情: name不匹配：预期[aipainting]，实际[qasearch]; category不匹配：无交集 - 预期[其他]，实际[其他问答]
2026-02-26 14:36:04,928 - INFO - CaseID:222 - 整体结果: PASS | 详情: 所有字段校验通过
2026-02-26 14:36:05,941 - INFO - CaseID:223 - 整体结果: PASS | 详情: 所有字段校验通过
2026-02-26 14:36:05,941 - INFO - CaseID:224 - 整体结果: PASS | 详情: 所有字段校验通过
2026-02-26 14:36:07,208 - INFO - CaseID:225 - 整体结果: PASS | 详情: 所有字段校验通过
2026-02-26 14:36:08,145 - INFO - CaseID:226 - 整体结果: PASS | 详情: 所有字段校验通过
2026-02-26 14:36:08,145 - INFO - CaseID:227 - 整体结果: PASS | 详情: 所有字段校验通过
2026-02-26 14:36:09,501 - INFO - CaseID:228 - 整体结果: PASS | 详情: 所有字段校验通过
2026-02-26 14:36:10,515 - INFO - CaseID:229 - 整体结果: PASS | 详情: 所有字段校验通过
2026-02-26 14:36:10,515 - INFO - CaseID:230 - 整体结果: PASS | 详情: 所有字段校验通过
2026-02-26 14:36:11,374 - INFO - CaseID:231 - 整体结果: PASS | 详情: 所有字段校验通过
2026-02-26 14:36:11,375 - INFO - CaseID:232 - 整体结果: FAILED | 详情: name不匹配：预期[aipainting]，实际[qasearch]; category不匹配：无交集 - 预期[人物]，实际[其他问答]
2026-02-26 14:36:11,375 - INFO - CaseID:233 - 整体结果: PASS | 详情: 所有字段校验通过
2026-02-26 14:36:12,654 - INFO - CaseID:234 - 整体结果: PASS | 详情: 所有字段校验通过
2026-02-26 14:36:13,658 - INFO - CaseID:235 - 整体结果: PASS | 详情: 所有字段校验通过
2026-02-26 14:36:13,658 - INFO - CaseID:236 - 整体结果: PASS | 详情: 所有字段校验通过
2026-02-26 14:36:14,454 - INFO - CaseID:237 - 整体结果: PASS | 详情: 所有字段校验通过
2026-02-26 14:36:16,484 - INFO - CaseID:238 - 整体结果: PASS | 详情: 所有字段校验通过
2026-02-26 14:36:16,485 - INFO - CaseID:239 - 整体结果: PASS | 详情: 所有字段校验通过
2026-02-26 14:36:17,403 - INFO - CaseID:240 - 整体结果: PASS | 详情: 所有字段校验通过
2026-02-26 14:36:18,333 - INFO - CaseID:241 - 整体结果: PASS | 详情: 所有字段校验通过
2026-02-26 14:36:18,334 - INFO - CaseID:242 - 整体结果: PASS | 详情: 所有字段校验通过
2026-02-26 14:36:19,209 - INFO - CaseID:243 - 整体结果: PASS | 详情: 所有字段校验通过
2026-02-26 14:36:19,902 - INFO - CaseID:244 - 整体结果: PASS | 详情: 所有字段校验通过
2026-02-26 14:36:19,902 - INFO - CaseID:245 - 整体结果: PASS | 详情: 所有字段校验通过
2026-02-26 14:36:20,986 - INFO - CaseID:246 - 整体结果: PASS | 详情: 所有字段校验通过
2026-02-26 14:36:21,680 - INFO - CaseID:247 - 整体结果: PASS | 详情: 所有字段校验通过
2026-02-26 14:36:22,619 - INFO - CaseID:248 - 整体结果: PASS | 详情: 所有字段校验通过
2026-02-26 14:36:23,917 - INFO - CaseID:249 - 整体结果: PASS | 详情: 所有字段校验通过
